STOREKEY,MONTH_DATE,MONTHLY_REVENUE,REVENUE_QUARTILE,STORE_PERFORMANCE_LABEL
49,2020-10-01,7265.74,3,LOW_PERFORMANCE
23,2020-10-01,7402.349999999999,3,LOW_PERFORMANCE
45,2020-10-01,7690.959999999999,4,HIGH_PERFORMANCE
53,2020-10-01,7866.37,4,HIGH_PERFORMANCE
44,2020-10-01,8152.35,4,HIGH_PERFORMANCE
1,2020-10-01,8169.74,4,HIGH_PERFORMANCE
65,2020-10-01,9129.26,4,HIGH_PERFORMANCE
59,2020-10-01,10040.08,4,HIGH_PERFORMANCE
40,2020-10-01,11029.18,4,HIGH_PERFORMANCE
61,2020-10-01,11124.58,4,HIGH_PERFORMANCE
50,2020-10-01,27388.25,4,HIGH_PERFORMANCE
0,2020-10-01,62049.859999999986,4,HIGH_PERFORMANCE
32,2020-11-01,4.74,1,LOW_PERFORMANCE
31,2020-11-01,442.16,1,LOW_PERFORMANCE
14,2020-11-01,454.89,1,LOW_PERFORMANCE
26,2020-11-01,497.39,1,LOW_PERFORMANCE
18,2020-11-01,555.74,1,LOW_PERFORMANCE
39,2020-11-01,700.2299999999999,1,LOW_PERFORMANCE
15,2020-11-01,830.64,1,LOW_PERFORMANCE
17,2020-11-01,877.5,1,LOW_PERFORMANCE
4,2020-11-01,1058.94,1,LOW_PERFORMANCE
6,2020-11-01,1401.68,1,LOW_PERFORMANCE
22,2020-11-01,1495,1,LOW_PERFORMANCE
1,2020-11-01,1500.3899999999999,2,LOW_PERFORMANCE
33,2020-11-01,1623.78,2,LOW_PERFORMANCE
37,2020-11-01,1778.89,2,LOW_PERFORMANCE
64,2020-11-01,1904.9199999999998,2,LOW_PERFORMANCE
48,2020-11-01,2844.7799999999997,2,LOW_PERFORMANCE
61,2020-11-01,2858,2,LOW_PERFORMANCE
56,2020-11-01,3053.54,2,LOW_PERFORMANCE
57,2020-11-01,3390.2,2,LOW_PERFORMANCE
54,2020-11-01,3857.0800000000004,2,LOW_PERFORMANCE
16,2020-11-01,4096.83,2,LOW_PERFORMANCE
38,2020-11-01,4315.38,3,LOW_PERFORMANCE
49,2020-11-01,4464.700000000001,3,LOW_PERFORMANCE
10,2020-11-01,5287.79,3,LOW_PERFORMANCE
27,2020-11-01,5316.83,3,LOW_PERFORMANCE
45,2020-11-01,6184.46,3,LOW_PERFORMANCE
47,2020-11-01,6244.11,3,LOW_PERFORMANCE
8,2020-11-01,6431.880000000001,3,LOW_PERFORMANCE
50,2020-11-01,6888.92,3,LOW_PERFORMANCE
44,2020-11-01,7865.9400000000005,3,LOW_PERFORMANCE
65,2020-11-01,8660.44,3,LOW_PERFORMANCE
62,2020-11-01,8963.489999999998,4,HIGH_PERFORMANCE
43,2020-11-01,9136.64,4,HIGH_PERFORMANCE
23,2020-11-01,9139.04,4,HIGH_PERFORMANCE
53,2020-11-01,10216.34,4,HIGH_PERFORMANCE
59,2020-11-01,10322.810000000001,4,HIGH_PERFORMANCE
24,2020-11-01,10608.560000000001,4,HIGH_PERFORMANCE
9,2020-11-01,12284.539999999999,4,HIGH_PERFORMANCE
55,2020-11-01,14924.95,4,HIGH_PERFORMANCE
66,2020-11-01,28941.37,4,HIGH_PERFORMANCE
0,2020-11-01,45275.509999999995,4,HIGH_PERFORMANCE
34,2020-12-01,126.01,1,LOW_PERFORMANCE
13,2020-12-01,160.23000000000002,1,LOW_PERFORMANCE
33,2020-12-01,299,1,LOW_PERFORMANCE
37,2020-12-01,459.8,1,LOW_PERFORMANCE
31,2020-12-01,879.8199999999999,1,LOW_PERFORMANCE
21,2020-12-01,1032.43,1,LOW_PERFORMANCE
24,2020-12-01,2090.91,1,LOW_PERFORMANCE
42,2020-12-01,2438.8,1,LOW_PERFORMANCE
39,2020-12-01,2958.83,1,LOW_PERFORMANCE
48,2020-12-01,3458.48,1,LOW_PERFORMANCE
61,2020-12-01,4006.58,1,LOW_PERFORMANCE
14,2020-12-01,4272.389999999999,1,LOW_PERFORMANCE
16,2020-12-01,4305.63,1,LOW_PERFORMANCE
40,2020-12-01,4397.5599999999995,2,LOW_PERFORMANCE
32,2020-12-01,4499.040000000001,2,LOW_PERFORMANCE
66,2020-12-01,4718.02,2,LOW_PERFORMANCE
1,2020-12-01,4728.82,2,LOW_PERFORMANCE
18,2020-12-01,5172.17,2,LOW_PERFORMANCE
5,2020-12-01,5762.5,2,LOW_PERFORMANCE
29,2020-12-01,5897.63,2,LOW_PERFORMANCE
10,2020-12-01,5972.679999999999,2,LOW_PERFORMANCE
19,2020-12-01,6052.92,2,LOW_PERFORMANCE
57,2020-12-01,6201.539999999998,2,LOW_PERFORMANCE
62,2020-12-01,6489.099999999999,2,LOW_PERFORMANCE
59,2020-12-01,7176.88,2,LOW_PERFORMANCE
26,2020-12-01,7684.289999999999,2,LOW_PERFORMANCE
55,2020-12-01,7924.590000000001,3,LOW_PERFORMANCE
43,2020-12-01,8053.03,3,LOW_PERFORMANCE
22,2020-12-01,8522,3,LOW_PERFORMANCE
30,2020-12-01,8822.08,3,LOW_PERFORMANCE
36,2020-12-01,8947.55,3,LOW_PERFORMANCE
44,2020-12-01,11170,3,LOW_PERFORMANCE
56,2020-12-01,11285.68,3,LOW_PERFORMANCE
64,2020-12-01,12245.069999999998,3,LOW_PERFORMANCE
6,2020-12-01,13058.679999999998,3,LOW_PERFORMANCE
65,2020-12-01,13728.53,3,LOW_PERFORMANCE
45,2020-12-01,14321.09,3,LOW_PERFORMANCE
49,2020-12-01,16390.72,3,LOW_PERFORMANCE
50,2020-12-01,16959.6,4,HIGH_PERFORMANCE
23,2020-12-01,17836.7,4,HIGH_PERFORMANCE
27,2020-12-01,19067.659999999996,4,HIGH_PERFORMANCE
38,2020-12-01,20241.17,4,HIGH_PERFORMANCE
51,2020-12-01,20964.399999999998,4,HIGH_PERFORMANCE
12,2020-12-01,21980.129999999997,4,HIGH_PERFORMANCE
8,2020-12-01,22010.48,4,HIGH_PERFORMANCE
9,2020-12-01,23365.88,4,HIGH_PERFORMANCE
47,2020-12-01,24842.559999999998,4,HIGH_PERFORMANCE
53,2020-12-01,30820.15,4,HIGH_PERFORMANCE
54,2020-12-01,35094.88,4,HIGH_PERFORMANCE
0,2020-12-01,162631.75000000003,4,HIGH_PERFORMANCE
38,2021-01-01,137,1,LOW_PERFORMANCE
33,2021-01-01,710.8199999999999,1,LOW_PERFORMANCE
12,2021-01-01,876,1,LOW_PERFORMANCE
32,2021-01-01,969,1,LOW_PERFORMANCE
13,2021-01-01,1407.73,1,LOW_PERFORMANCE
6,2021-01-01,1496.83,1,LOW_PERFORMANCE
31,2021-01-01,1701.9,1,LOW_PERFORMANCE
26,2021-01-01,2065.73,1,LOW_PERFORMANCE
56,2021-01-01,2183.9300000000003,1,LOW_PERFORMANCE
51,2021-01-01,2824.1200000000003,1,LOW_PERFORMANCE
17,2021-01-01,2978.7700000000004,1,LOW_PERFORMANCE
4,2021-01-01,3354,1,LOW_PERFORMANCE
15,2021-01-01,3591.65,2,LOW_PERFORMANCE
37,2021-01-01,4609.92,2,LOW_PERFORMANCE
19,2021-01-01,4702.62,2,LOW_PERFORMANCE
23,2021-01-01,4711.99,2,LOW_PERFORMANCE
45,2021-01-01,4761.84,2,LOW_PERFORMANCE
10,2021-01-01,4860.9,2,LOW_PERFORMANCE
21,2021-01-01,5151.86,2,LOW_PERFORMANCE
44,2021-01-01,5748.12,2,LOW_PERFORMANCE
42,2021-01-01,6286.139999999999,2,LOW_PERFORMANCE
34,2021-01-01,6286.8,2,LOW_PERFORMANCE
47,2021-01-01,6455.6,2,LOW_PERFORMANCE
22,2021-01-01,7028.96,2,LOW_PERFORMANCE
5,2021-01-01,7465.7,3,LOW_PERFORMANCE
24,2021-01-01,7913.52,3,LOW_PERFORMANCE
66,2021-01-01,8107.66,3,LOW_PERFORMANCE
54,2021-01-01,8311.61,3,LOW_PERFORMANCE
57,2021-01-01,8603.96,3,LOW_PERFORMANCE
40,2021-01-01,9560.68,3,LOW_PERFORMANCE
48,2021-01-01,9929.55,3,LOW_PERFORMANCE
50,2021-01-01,10133.52,3,LOW_PERFORMANCE
61,2021-01-01,10721.2,3,LOW_PERFORMANCE
62,2021-01-01,11498.579999999998,3,LOW_PERFORMANCE
65,2021-01-01,12303.28,3,LOW_PERFORMANCE
53,2021-01-01,13356.01,4,HIGH_PERFORMANCE
39,2021-01-01,13788.449999999999,4,HIGH_PERFORMANCE
9,2021-01-01,15342.34,4,HIGH_PERFORMANCE
36,2021-01-01,15964.519999999997,4,HIGH_PERFORMANCE
59,2021-01-01,17237.420000000002,4,HIGH_PERFORMANCE
64,2021-01-01,17787.59,4,HIGH_PERFORMANCE
49,2021-01-01,18632.519999999997,4,HIGH_PERFORMANCE
8,2021-01-01,18822.32,4,HIGH_PERFORMANCE
55,2021-01-01,19202.44,4,HIGH_PERFORMANCE
43,2021-01-01,21929.16,4,HIGH_PERFORMANCE
0,2021-01-01,151507.32,4,HIGH_PERFORMANCE
6,2021-02-01,109,1,LOW_PERFORMANCE
34,2021-02-01,210.92000000000002,1,LOW_PERFORMANCE
14,2021-02-01,317.07,1,LOW_PERFORMANCE
42,2021-02-01,366.52,1,LOW_PERFORMANCE
33,2021-02-01,713.97,1,LOW_PERFORMANCE
24,2021-02-01,880.83,1,LOW_PERFORMANCE
4,2021-02-01,1026.88,1,LOW_PERFORMANCE
31,2021-02-01,1808.63,1,LOW_PERFORMANCE
57,2021-02-01,1914,1,LOW_PERFORMANCE
64,2021-02-01,2054.7799999999997,1,LOW_PERFORMANCE
48,2021-02-01,2180,1,LOW_PERFORMANCE
22,2021-02-01,2320.92,1,LOW_PERFORMANCE
39,2021-02-01,2439.8,2,LOW_PERFORMANCE
17,2021-02-01,2604,2,LOW_PERFORMANCE
13,2021-02-01,2799.0200000000004,2,LOW_PERFORMANCE
12,2021-02-01,2852.5299999999997,2,LOW_PERFORMANCE
18,2021-02-01,4092.6899999999996,2,LOW_PERFORMANCE
1,2021-02-01,4634.93,2,LOW_PERFORMANCE
36,2021-02-01,4719.99,2,LOW_PERFORMANCE
10,2021-02-01,5070.29,2,LOW_PERFORMANCE
15,2021-02-01,5508,2,LOW_PERFORMANCE
59,2021-02-01,5839.44,2,LOW_PERFORMANCE
37,2021-02-01,6056.289999999999,2,LOW_PERFORMANCE
5,2021-02-01,6754.780000000001,2,LOW_PERFORMANCE
51,2021-02-01,6773.360000000001,3,LOW_PERFORMANCE
30,2021-02-01,6803.91,3,LOW_PERFORMANCE
50,2021-02-01,6933.36,3,LOW_PERFORMANCE
54,2021-02-01,7482.99,3,LOW_PERFORMANCE
40,2021-02-01,7587.629999999999,3,LOW_PERFORMANCE
66,2021-02-01,7747.559999999999,3,LOW_PERFORMANCE
29,2021-02-01,8348.61,3,LOW_PERFORMANCE
43,2021-02-01,8529.970000000001,3,LOW_PERFORMANCE
32,2021-02-01,9446.94,3,LOW_PERFORMANCE
8,2021-02-01,9929.14,3,LOW_PERFORMANCE
47,2021-02-01,10105.440000000002,3,LOW_PERFORMANCE
26,2021-02-01,10331.46,3,LOW_PERFORMANCE
44,2021-02-01,12424.68,4,HIGH_PERFORMANCE
65,2021-02-01,12829.769999999999,4,HIGH_PERFORMANCE
49,2021-02-01,14295.160000000002,4,HIGH_PERFORMANCE
9,2021-02-01,14525.44,4,HIGH_PERFORMANCE
19,2021-02-01,15236.73,4,HIGH_PERFORMANCE
56,2021-02-01,18501.450000000004,4,HIGH_PERFORMANCE
53,2021-02-01,22465.639999999996,4,HIGH_PERFORMANCE
62,2021-02-01,23276.470000000005,4,HIGH_PERFORMANCE
45,2021-02-01,24575.879999999997,4,HIGH_PERFORMANCE
55,2021-02-01,31382.22,4,HIGH_PERFORMANCE
61,2021-02-01,35187.53,4,HIGH_PERFORMANCE
0,2021-02-01,134270.27999999997,4,HIGH_PERFORMANCE
