YEAR_AND_MONTH,PRODUCTKEY,STOREKEY,TOTAL_UNITS_SOLD,REVENUE_LAST_MONTH,REVENUE_3_LAST_MONTH,MONTH,QUARTER,TARGET_REVENUE_USD
2019-12,2116,0,1,3300.00,1650.00,12,4,1650.00
2019-12,2465,0,3,30.00,150.00,12,4,90.00
2019-12,2488,40,1,14.99,29.98,12,4,14.99
2019-12,2490,0,1,44.97,134.91,12,4,14.99
2019-12,2491,0,8,24.99,99.96,12,4,199.92
2019-12,2495,0,3,69.93,29.97,12,4,29.97
2019-12,2495,61,1,49.95,69.93,12,4,9.99
2019-12,2497,0,6,9.99,59.94,12,4,59.94
2019-12,2501,0,7,71.16,166.04,12,4,166.04
2019-12,2502,0,6,29.97,69.93,12,4,59.94
2019-12,2504,0,3,9.99,19.98,12,4,29.97
2019-12,2507,0,1,47.40,14.22,12,4,4.74
2019-12,2510,0,1,4.06,24.36,12,4,4.06
2019-12,2512,0,1,389.97,389.97,12,4,129.99
2019-12,2514,0,1,1689.87,259.98,12,4,129.99
2019-12,2515,0,4,23.45,3.35,12,4,13.40
2020-01,1,0,1,25.98,129.90,1,1,12.99
2020-01,4,0,3,86.28,150.99,1,1,64.71
2020-01,7,0,2,107.85,86.28,1,1,43.14
2020-01,10,0,3,239.96,59.99,1,1,179.97
2020-01,23,0,1,402.00,402.00,1,1,134.00
2020-01,28,0,3,999.50,399.80,1,1,599.70
2020-01,33,0,2,255.00,1785.00,1,1,510.00
2020-01,35,0,3,767.60,575.70,1,1,287.85
2020-01,39,0,2,1196.92,299.23,1,1,598.46
2020-01,41,0,2,464.00,232.00,1,1,464.00
2020-01,44,0,1,232.00,232.00,1,1,232.00
2020-01,46,9,3,1049.65,149.95,1,1,449.85
2020-01,47,0,5,1499.50,149.95,1,1,749.75
2020-01,47,55,4,449.85,1499.50,1,1,599.80
2020-01,50,0,2,1199.70,1199.70,1,1,399.90
2020-01,51,0,3,1799.55,199.95,1,1,599.85
2020-01,51,61,6,599.85,1199.70,1,1,1199.70
2020-01,52,53,1,199.95,1199.70,1,1,199.95
2020-01,53,0,4,1776.00,1184.00,1,1,1184.00
2020-01,53,8,1,1184.00,592.00,1,1,296.00
2020-01,53,36,6,592.00,296.00,1,1,1776.00
2020-01,53,47,4,296.00,2960.00,1,1,1184.00
2020-01,55,0,6,2664.00,296.00,1,1,1776.00
2020-01,55,55,5,1776.00,1480.00,1,1,1480.00
2020-01,56,0,11,888.00,592.00,1,1,3256.00
2020-01,56,45,1,592.00,888.00,1,1,296.00
2020-01,57,45,4,1872.00,936.00,1,1,624.00
2020-01,58,0,3,468.00,2652.00,1,1,468.00
2020-01,59,0,4,156.00,468.00,1,1,624.00
2020-01,59,39,3,624.00,312.00,1,1,468.00
2020-01,60,0,1,1248.00,156.00,1,1,156.00
2020-01,61,0,11,543.00,181.00,1,1,1991.00
2020-01,62,0,2,181.00,543.00,1,1,362.00
2020-01,62,54,1,362.00,181.00,1,1,181.00
2020-01,65,0,3,181.00,543.00,1,1,543.00
2020-01,66,66,6,51.38,154.14,1,1,154.14
2020-01,67,29,2,77.07,51.38,1,1,51.38
2020-01,69,0,5,256.90,77.07,1,1,128.45
2020-01,71,0,3,47.95,95.90,1,1,143.85
2020-01,73,66,2,143.85,95.90,1,1,95.90
2020-01,75,48,3,113.85,151.80,1,1,113.85
2020-01,76,0,3,37.95,227.70,1,1,113.85
2020-01,82,0,2,324.40,40.55,1,1,81.10
2020-01,83,44,1,99.99,599.94,1,1,99.99
2020-01,84,0,7,399.96,299.97,1,1,699.93
2020-01,84,47,6,299.97,199.98,1,1,599.94
2020-01,85,0,5,199.98,499.95,1,1,499.95
2020-01,85,1,2,99.99,399.96,1,1,199.98
2020-01,88,0,5,449.97,449.97,1,1,749.95
2020-01,89,45,2,599.96,449.97,1,1,299.98
2020-01,91,44,1,149.99,1049.93,1,1,149.99
2020-01,92,0,4,149.99,2699.82,1,1,599.96
2020-01,93,0,6,134.80,1348.00,1,1,404.40
2020-01,93,59,3,337.00,134.80,1,1,202.20
2020-01,95,0,14,202.20,269.60,1,1,943.60
2020-01,95,36,1,539.20,134.80,1,1,67.40
2020-01,96,0,2,67.40,67.40,1,1,134.80
2020-01,96,50,1,202.20,134.80,1,1,67.40
2020-01,97,0,6,67.40,674.00,1,1,404.40
2020-01,97,9,2,67.40,134.80,1,1,134.80
2020-01,98,29,5,600.00,960.00,1,1,600.00
2020-01,100,0,7,120.00,600.00,1,1,840.00
2020-01,100,48,5,120.00,120.00,1,1,600.00
2020-01,103,0,2,345.00,230.00,1,1,230.00
2020-01,104,53,1,115.00,115.00,1,1,115.00
2020-01,105,0,1,805.00,690.00,1,1,115.00
2020-01,106,0,1,398.97,797.94,1,1,132.99
2020-01,110,0,1,132.99,531.96,1,1,132.99
2020-01,111,0,10,1249.95,249.99,1,1,2499.90
2020-01,112,0,7,999.96,1999.92,1,1,1749.93
2020-01,113,0,2,1999.92,2249.91,1,1,499.98
2020-01,115,0,3,749.97,249.99,1,1,749.97
2020-01,115,39,1,2499.90,749.97,1,1,249.99
2020-01,117,0,1,169.99,1189.93,1,1,169.99
2020-01,118,0,4,339.98,169.99,1,1,679.96
2020-01,119,0,7,359.97,119.99,1,1,839.93
2020-01,121,0,1,479.96,119.99,1,1,119.99
2020-01,122,0,2,839.97,279.99,1,1,559.98
2020-01,124,0,6,279.99,279.99,1,1,1679.94
2020-01,125,0,3,143.40,430.20,1,1,430.20
2020-01,136,0,4,1049.85,349.95,1,1,1399.80
2020-01,141,0,4,1199.96,599.98,1,1,1199.96
2020-01,151,0,3,1184.97,2369.94,1,1,3554.91
2020-01,157,0,2,6599.94,1099.99,1,1,2199.98
2020-01,160,0,2,1099.99,2199.98,1,1,2199.98
2020-01,161,0,6,11145.40,3184.40,1,1,9553.20
2020-01,163,0,4,3184.40,1592.20,1,1,6368.80
2020-01,165,0,2,3054.04,763.51,1,1,1527.02
2020-01,174,0,2,129.90,259.80,1,1,259.80
2020-01,181,0,4,516.00,1032.00,1,1,516.00
2020-01,187,0,7,259.80,259.80,1,1,909.30
2020-01,188,0,6,116.90,233.80,1,1,701.40
2020-01,350,0,6,1197.00,399.00,1,1,2394.00
2020-01,358,0,5,326.00,978.00,1,1,1630.00
2020-01,359,0,1,1472.00,1472.00,1,1,368.00
2020-01,360,0,4,380.00,1140.00,1,1,1520.00
2020-01,368,0,2,3897.00,6495.00,1,1,2598.00
2020-01,386,0,1,1299.00,1299.00,1,1,1299.00
2020-01,388,0,2,3063.60,382.95,1,1,765.90
2020-01,410,0,5,1299.00,1299.00,1,1,6495.00
2020-01,416,0,1,1938.00,2907.00,1,1,969.00
2020-01,416,42,6,1938.00,1938.00,1,1,5814.00
2020-01,416,48,2,1938.00,1938.00,1,1,1938.00
2020-01,417,0,3,4792.00,1797.00,1,1,1797.00
2020-01,417,29,4,1797.00,1797.00,1,1,2396.00
2020-01,419,0,10,2583.00,369.00,1,1,3690.00
2020-01,420,0,3,1499.70,1999.60,1,1,1499.70
2020-01,420,9,5,1499.70,2499.50,1,1,2499.50
2020-01,420,59,13,1999.60,999.80,1,1,6498.70
2020-01,421,37,10,1876.00,3752.00,1,1,4690.00
2020-01,422,0,1,1938.00,10659.00,1,1,969.00
2020-01,422,57,1,3876.00,3876.00,1,1,969.00
2020-01,422,65,10,969.00,1938.00,1,1,9690.00
2020-01,423,0,1,599.00,8386.00,1,1,599.00
2020-01,423,8,1,4792.00,1198.00,1,1,599.00
2020-01,423,30,9,2396.00,1198.00,1,1,5391.00
2020-01,423,61,4,1797.00,1797.00,1,1,2396.00
2020-01,424,0,3,539.90,539.90,1,1,809.85
2020-01,424,5,4,1619.70,269.95,1,1,1079.80
2020-01,424,30,3,269.95,1079.80,1,1,809.85
2020-01,424,31,7,809.85,539.90,1,1,1889.65
2020-01,424,44,1,1619.70,1619.70,1,1,269.95
2020-01,424,61,7,1889.65,539.90,1,1,1889.65
2020-01,425,0,1,369.00,1107.00,1,1,369.00
2020-01,425,43,1,369.00,738.00,1,1,369.00
2020-01,426,0,1,1499.70,2499.50,1,1,499.90
2020-01,426,10,2,999.80,1499.70,1,1,999.80
2020-01,426,37,1,1499.70,1499.70,1,1,499.90
2020-01,426,51,7,999.80,499.90,1,1,3499.30
2020-01,426,59,2,999.80,2499.50,1,1,999.80
2020-01,427,45,2,938.00,1407.00,1,1,938.00
2020-01,427,64,1,469.00,469.00,1,1,469.00
2020-01,428,0,1,10659.00,8721.00,1,1,969.00
2020-01,428,51,1,969.00,6783.00,1,1,969.00
2020-01,430,0,8,4049.25,269.95,1,1,2159.60
2020-01,431,0,2,1107.00,1845.00,1,1,738.00
2020-01,431,33,3,369.00,738.00,1,1,1107.00
2020-01,431,49,3,3321.00,369.00,1,1,1107.00
2020-01,432,53,10,1999.60,999.80,1,1,4999.00
2020-01,433,0,2,969.00,969.00,1,1,1938.00
2020-01,434,0,13,6589.00,4792.00,1,1,7787.00
2020-01,434,30,1,1797.00,1198.00,1,1,599.00
2020-01,434,62,2,1198.00,1198.00,1,1,1198.00
2020-01,435,0,9,269.95,269.95,1,1,2429.55
2020-01,435,27,2,1349.75,809.85,1,1,539.90
2020-01,435,30,3,1619.70,1079.80,1,1,809.85
2020-01,436,0,2,1107.00,2952.00,1,1,738.00
2020-01,436,45,2,369.00,1107.00,1,1,738.00
2020-01,436,54,4,369.00,738.00,1,1,1476.00
2020-01,436,59,6,2214.00,2214.00,1,1,2214.00
2020-01,437,0,3,1999.60,999.80,1,1,1499.70
2020-01,437,37,1,499.90,999.80,1,1,499.90
2020-01,437,45,3,999.80,999.80,1,1,1499.70
2020-01,437,59,3,3499.30,999.80,1,1,1499.70
2020-01,438,0,5,8271.00,5514.00,1,1,4595.00
2020-01,438,53,4,1838.00,2757.00,1,1,3676.00
2020-01,440,0,6,659.85,219.95,1,1,1319.70
2020-01,440,45,9,439.90,219.95,1,1,1979.55
2020-01,440,61,3,219.95,1759.60,1,1,659.85
2020-01,441,0,4,689.70,459.80,1,1,919.60
2020-01,442,0,7,2699.00,539.80,1,1,1889.30
2020-01,442,10,1,1349.50,269.90,1,1,269.90
2020-01,442,56,7,1889.30,1889.30,1,1,1889.30
2020-01,442,61,6,269.90,2159.20,1,1,1619.40
2020-01,443,0,6,3141.00,349.00,1,1,2094.00
2020-01,444,0,4,919.00,6433.00,1,1,3676.00
2020-01,444,22,2,2757.00,919.00,1,1,1838.00
2020-01,444,65,2,4595.00,6433.00,1,1,1838.00
2020-01,445,0,2,2795.00,1118.00,1,1,1118.00
2020-01,445,9,2,1118.00,1677.00,1,1,1118.00
2020-01,445,55,2,559.00,1677.00,1,1,1118.00
2020-01,446,0,6,1979.55,2199.50,1,1,1319.70
2020-01,446,29,2,439.90,1099.75,1,1,439.90
2020-01,446,48,3,1539.65,1319.70,1,1,659.85
2020-01,446,57,1,219.95,659.85,1,1,219.95
2020-01,447,0,3,919.60,459.80,1,1,689.70
2020-01,447,50,3,689.70,919.60,1,1,689.70
2020-01,448,0,6,809.70,1619.40,1,1,1619.40
2020-01,448,43,1,1619.40,1079.60,1,1,269.90
2020-01,448,50,5,1889.30,2159.20,1,1,1349.50
2020-01,448,65,1,539.80,269.90,1,1,269.90
2020-01,450,66,1,5514.00,1838.00,1,1,919.00
2020-01,451,0,7,559.00,3913.00,1,1,3913.00
2020-01,451,51,6,2236.00,559.00,1,1,3354.00
2020-01,451,59,6,2236.00,1677.00,1,1,3354.00
2020-01,452,0,6,659.85,2859.35,1,1,1319.70
2020-01,453,0,3,1379.40,1149.50,1,1,689.70
2020-01,453,44,1,229.90,2069.10,1,1,229.90
2020-01,453,47,4,229.90,229.90,1,1,919.60
2020-01,454,0,2,2159.20,1079.60,1,1,539.80
2020-01,455,0,6,3676.00,1838.00,1,1,5514.00
2020-01,455,33,5,919.00,7352.00,1,1,4595.00
2020-01,455,44,1,3676.00,919.00,1,1,919.00
2020-01,456,49,1,2795.00,2236.00,1,1,559.00
2020-01,456,54,6,2795.00,5031.00,1,1,3354.00
2020-01,456,61,2,559.00,2236.00,1,1,1118.00
2020-01,457,0,2,3959.10,1759.60,1,1,439.90
2020-01,457,56,2,659.85,219.95,1,1,439.90
2020-01,458,49,1,919.60,1609.30,1,1,229.90
2020-01,458,51,1,689.70,689.70,1,1,229.90
2020-01,458,55,1,459.80,1379.40,1,1,229.90
2020-01,458,65,4,2758.80,919.60,1,1,919.60
2020-01,459,0,8,269.90,2968.90,1,1,2159.20
2020-01,459,43,1,269.90,809.70,1,1,269.90
2020-01,460,65,4,1799.40,2099.30,1,1,1199.60
2020-01,462,0,9,869.00,1738.00,1,1,7821.00
2020-01,463,0,3,1857.00,1857.00,1,1,1857.00
2020-01,475,0,3,819.00,819.00,1,1,2457.00
2020-01,481,0,1,139.00,278.00,1,1,139.00
2020-01,482,0,1,179.00,2506.00,1,1,179.00
2020-01,486,0,1,828.00,138.00,1,1,69.00
2020-01,492,0,3,1358.00,679.00,1,1,2037.00
2020-01,503,0,2,3276.00,2457.00,1,1,1638.00
2020-01,504,0,8,869.00,1738.00,1,1,6952.00
2020-01,518,0,8,6083.00,5214.00,1,1,6952.00
2020-01,536,0,2,198.00,297.00,1,1,198.00
2020-01,562,0,1,218.00,218.00,1,1,109.00
2020-01,578,0,1,999.00,999.00,1,1,999.00
2020-01,630,0,5,1004.00,753.00,1,1,1255.00
2020-01,639,0,5,3213.00,2754.00,1,1,2295.00
2020-01,666,0,1,815.00,978.00,1,1,163.00
2020-01,696,0,1,190.00,190.00,1,1,190.00
2020-01,698,0,2,1504.00,564.00,1,1,376.00
2020-01,858,0,5,89.85,29.95,1,1,149.75
2020-01,952,0,3,184.50,1291.50,1,1,553.50
2020-01,962,0,3,188.00,1128.00,1,1,564.00
2020-01,976,0,1,1504.00,1316.00,1,1,188.00
2020-01,982,0,2,373.80,560.70,1,1,373.80
2020-01,983,0,1,984.50,393.80,1,1,196.90
2020-01,991,0,4,804.00,1340.00,1,1,1072.00
2020-01,1018,0,1,376.00,1880.00,1,1,188.00
2020-01,1019,0,2,536.00,268.00,1,1,536.00
2020-01,1031,0,1,495.00,165.00,1,1,165.00
2020-01,1036,0,7,922.50,922.50,1,1,1291.50
2020-01,1083,0,6,1432.00,2148.00,1,1,2148.00
2020-01,1135,0,5,328.00,328.00,1,1,1640.00
2020-01,1151,0,2,410.00,410.00,1,1,820.00
2020-01,1180,0,2,1600.00,4800.00,1,1,3200.00
2020-01,1185,0,1,880.00,880.00,1,1,880.00
2020-01,1209,0,2,6160.00,7040.00,1,1,1760.00
2020-01,1258,0,3,79.98,119.97,1,1,119.97
2020-01,1267,0,2,699.44,199.84,1,1,99.92
2020-01,1276,0,2,208.52,52.13,1,1,104.26
2020-01,1281,0,2,14.99,29.98,1,1,29.98
2020-01,1283,0,4,74.97,24.99,1,1,99.96
2020-01,1289,0,5,77.99,233.97,1,1,389.95
2020-01,1296,0,2,100.00,175.00,1,1,50.00
2020-01,1301,0,5,190.00,285.00,1,1,475.00
2020-01,1324,0,1,38.99,77.98,1,1,38.99
2020-01,1333,0,1,263.92,32.99,1,1,32.99
2020-01,1339,0,5,71.98,107.97,1,1,179.95
2020-01,1358,0,2,79.98,119.97,1,1,79.98
2020-01,1381,0,10,68.97,68.97,1,1,229.90
2020-01,1411,0,5,536.00,268.00,1,1,1340.00
2020-01,1420,0,2,199.00,597.00,1,1,398.00
2020-01,1425,0,7,2116.00,4232.00,1,1,3703.00
2020-01,1428,0,3,1340.00,536.00,1,1,804.00
2020-01,1431,0,3,2560.00,256.00,1,1,768.00
2020-01,1432,0,7,300.00,600.00,1,1,2100.00
2020-01,1434,0,1,1072.00,268.00,1,1,268.00
2020-01,1435,0,10,879.00,1758.00,1,1,2930.00
2020-01,1436,0,6,774.00,1290.00,1,1,1548.00
2020-01,1437,66,2,597.00,398.00,1,1,398.00
2020-01,1439,0,3,903.00,1204.00,1,1,903.00
2020-01,1442,0,2,5290.00,2116.00,1,1,1058.00
2020-01,1444,0,3,230.00,230.00,1,1,690.00
2020-01,1445,0,5,1072.00,1608.00,1,1,1340.00
2020-01,1449,0,3,600.00,300.00,1,1,900.00
2020-01,1453,0,9,516.00,774.00,1,1,2322.00
2020-01,1454,0,7,398.00,199.00,1,1,1393.00
2020-01,1455,0,4,2320.00,870.00,1,1,1160.00
2020-01,1457,0,1,378.00,189.00,1,1,189.00
2020-01,1463,0,8,293.00,586.00,1,1,2344.00
2020-01,1464,0,1,258.00,1548.00,1,1,258.00
2020-01,1468,0,1,189.00,567.00,1,1,189.00
2020-01,1469,0,5,2600.00,600.00,1,1,1000.00
2020-01,1470,0,3,129.00,903.00,1,1,387.00
2020-01,1472,0,1,956.00,717.00,1,1,239.00
2020-01,1480,0,8,516.00,645.00,1,1,1032.00
2020-01,1481,0,3,1832.00,458.00,1,1,687.00
2020-01,1484,0,1,208.00,1248.00,1,1,208.00
2020-01,1486,0,3,1152.00,288.00,1,1,864.00
2020-01,1487,0,2,1068.00,267.00,1,1,534.00
2020-01,1488,0,5,900.00,1800.00,1,1,1500.00
2020-01,1500,0,4,1032.00,387.00,1,1,516.00
2020-01,1509,0,1,1860.00,620.00,1,1,310.00
2020-01,1511,0,1,229.00,1832.00,1,1,229.00
2020-01,1520,0,2,1120.00,1680.00,1,1,560.00
2020-01,1526,0,8,714.00,238.00,1,1,1904.00
2020-01,1527,0,2,268.00,536.00,1,1,536.00
2020-01,1528,0,1,302.00,1510.00,1,1,302.00
2020-01,1530,0,4,266.00,266.00,1,1,1064.00
2020-01,1533,0,2,598.00,897.00,1,1,598.00
2020-01,1535,0,2,268.00,1876.00,1,1,536.00
2020-01,1536,0,1,1192.00,1788.00,1,1,298.00
2020-01,1538,0,3,2800.00,560.00,1,1,840.00
2020-01,1540,0,2,760.00,380.00,1,1,760.00
2020-01,1544,0,3,1666.00,238.00,1,1,714.00
2020-01,1545,0,1,804.00,2680.00,1,1,268.00
2020-01,1546,0,6,1208.00,1208.00,1,1,1812.00
2020-01,1551,0,4,2093.00,1196.00,1,1,1196.00
2020-01,1555,0,2,3680.00,1104.00,1,1,736.00
2020-01,1558,0,8,760.00,760.00,1,1,3040.00
2020-01,1565,0,5,510.00,510.00,1,1,1275.00
2020-01,1566,0,3,1064.00,1330.00,1,1,798.00
2020-01,1567,0,3,778.00,778.00,1,1,1167.00
2020-01,1568,0,1,840.00,560.00,1,1,280.00
2020-01,1572,0,6,173.97,115.98,1,1,347.94
2020-01,1572,66,7,57.99,57.99,1,1,405.93
2020-01,1573,0,6,176.97,530.91,1,1,353.94
2020-01,1573,45,3,471.92,117.98,1,1,176.97
2020-01,1573,61,9,235.96,58.99,1,1,530.91
2020-01,1575,10,2,121.98,243.96,1,1,121.98
2020-01,1576,0,3,25.98,38.97,1,1,38.97
2020-01,1578,65,3,876.00,1095.00,1,1,657.00
2020-01,1580,0,5,438.00,876.00,1,1,1095.00
2020-01,1580,10,3,438.00,438.00,1,1,657.00
2020-01,1580,61,5,1095.00,1095.00,1,1,1095.00
2020-01,1581,0,3,876.00,1533.00,1,1,657.00
2020-01,1582,40,3,53.97,17.99,1,1,53.97
2020-01,1583,0,3,41.67,111.12,1,1,41.67
2020-01,1583,59,1,83.34,41.67,1,1,13.89
2020-01,1585,0,7,22.89,114.45,1,1,160.23
2020-01,1586,56,2,63.30,12.66,1,1,25.32
2020-01,1588,0,7,83.34,13.89,1,1,97.23
2020-01,1589,0,7,59.94,9.99,1,1,69.93
2020-01,1591,36,1,25.32,25.32,1,1,12.66
2020-01,1592,0,6,35.98,35.98,1,1,107.94
2020-01,1593,23,2,97.23,27.78,1,1,27.78
2020-01,1594,53,7,69.93,9.99,1,1,69.93
2020-01,1594,65,1,29.97,39.96,1,1,9.99
2020-01,1595,0,1,68.67,137.34,1,1,22.89
2020-01,1595,61,3,160.23,45.78,1,1,68.67
2020-01,1596,0,2,25.32,63.30,1,1,25.32
2020-01,1596,45,1,37.98,12.66,1,1,12.66
2020-01,1597,0,3,173.64,463.04,1,1,173.64
2020-01,1597,19,3,173.64,57.88,1,1,173.64
2020-01,1597,30,1,173.64,405.16,1,1,57.88
2020-01,1597,44,3,405.16,115.76,1,1,173.64
2020-01,1597,59,1,173.64,57.88,1,1,57.88
2020-01,1599,0,2,57.88,347.28,1,1,115.76
2020-01,1600,0,7,289.40,57.88,1,1,405.16
2020-01,1600,59,6,173.64,115.76,1,1,347.28
2020-01,1600,65,4,405.16,115.76,1,1,231.52
2020-01,1603,57,2,219.98,219.98,1,1,219.98
2020-01,1603,66,2,219.98,219.98,1,1,219.98
2020-01,1604,0,4,779.97,779.97,1,1,1039.96
2020-01,1605,0,8,2319.92,1159.96,1,1,2319.92
2020-01,1605,59,2,1449.95,579.98,1,1,579.98
2020-01,1606,38,1,159.99,799.95,1,1,159.99
2020-01,1606,54,2,639.96,159.99,1,1,319.98
2020-01,1607,0,11,1619.91,359.98,1,1,1979.89
2020-01,1608,39,7,109.99,219.98,1,1,769.93
2020-01,1608,45,1,219.98,219.98,1,1,109.99
2020-01,1611,0,4,479.97,959.94,1,1,639.96
2020-01,1613,0,3,1099.90,879.92,1,1,329.97
2020-01,1613,61,5,109.99,109.99,1,1,549.95
2020-01,1614,0,2,1039.96,1299.95,1,1,519.98
2020-01,1614,4,1,519.98,1039.96,1,1,259.99
2020-01,1614,65,1,259.99,259.99,1,1,259.99
2020-01,1616,0,4,227.96,113.98,1,1,227.96
2020-01,1617,0,6,347.94,405.93,1,1,347.94
2020-01,1618,54,2,58.99,117.98,1,1,117.98
2020-01,1619,0,2,299.95,119.98,1,1,119.98
2020-01,1621,48,3,38.97,77.94,1,1,38.97
2020-01,1622,53,1,657.00,876.00,1,1,219.00
2020-01,1622,56,1,438.00,1095.00,1,1,219.00
2020-01,1622,61,4,438.00,438.00,1,1,876.00
2020-01,1623,50,3,876.00,1533.00,1,1,657.00
2020-01,1624,0,2,219.00,1095.00,1,1,438.00
2020-01,1625,0,16,1314.00,2190.00,1,1,3504.00
2020-01,1627,0,1,17.99,17.99,1,1,17.99
2020-01,1629,0,3,59.94,79.92,1,1,29.97
2020-01,1629,55,1,39.96,69.93,1,1,9.99
2020-01,1631,0,3,25.32,151.92,1,1,37.98
2020-01,1631,42,3,37.98,63.30,1,1,37.98
2020-01,1631,45,2,75.96,50.64,1,1,25.32
2020-01,1632,51,3,35.98,35.98,1,1,53.97
2020-01,1633,0,6,13.89,97.23,1,1,83.34
2020-01,1633,65,3,27.78,27.78,1,1,41.67
2020-01,1634,0,2,9.99,39.96,1,1,19.98
2020-01,1635,0,1,45.78,183.12,1,1,22.89
2020-01,1636,0,4,37.98,12.66,1,1,50.64
2020-01,1637,45,4,107.94,17.99,1,1,71.96
2020-01,1637,54,1,17.99,161.91,1,1,17.99
2020-01,1638,9,2,13.89,27.78,1,1,27.78
2020-01,1639,0,2,49.95,39.96,1,1,19.98
2020-01,1640,0,5,91.56,22.89,1,1,114.45
2020-01,1641,0,5,37.98,50.64,1,1,63.30
2020-01,1642,0,2,57.88,115.76,1,1,115.76
2020-01,1643,0,7,347.28,57.88,1,1,405.16
2020-01,1644,0,7,578.80,289.40,1,1,405.16
2020-01,1645,45,1,57.88,57.88,1,1,57.88
2020-01,1646,0,2,159.99,319.98,1,1,319.98
2020-01,1646,64,5,159.99,159.99,1,1,799.95
2020-01,1647,0,2,1259.93,359.98,1,1,359.98
2020-01,1648,44,2,989.91,439.96,1,1,219.98
2020-01,1649,0,1,779.97,2599.90,1,1,259.99
2020-01,1649,10,2,779.97,259.99,1,1,519.98
2020-01,1649,64,2,1039.96,1559.94,1,1,519.98
2020-01,1650,0,1,2319.92,1739.94,1,1,289.99
2020-01,1650,56,1,579.98,289.99,1,1,289.99
2020-01,1651,42,7,159.99,639.96,1,1,1119.93
2020-01,1654,0,10,779.97,1559.94,1,1,2599.90
2020-01,1655,0,2,869.97,1449.95,1,1,579.98
2020-01,1655,43,8,579.98,1739.94,1,1,2319.92
2020-01,1655,48,3,2899.90,869.97,1,1,869.97
2020-01,1657,0,1,2879.84,899.95,1,1,179.99
2020-01,1659,9,8,259.99,259.99,1,1,2079.92
2020-01,1660,0,3,289.99,2029.93,1,1,869.97
2020-01,1660,48,2,2319.92,2029.93,1,1,579.98
2020-01,1661,0,7,93.50,16.50,1,1,38.50
2020-01,1661,51,3,5.50,11.00,1,1,16.50
2020-01,1667,0,8,11.00,33.00,1,1,44.00
2020-01,1670,0,2,80.91,35.96,1,1,17.98
2020-01,1673,0,4,5.50,33.00,1,1,22.00
2020-01,1674,0,5,6.99,6.99,1,1,34.95
2020-01,1675,0,8,137.80,6.89,1,1,55.12
2020-01,1676,0,2,53.94,35.96,1,1,17.98
2020-01,1677,0,2,14.97,9.98,1,1,9.98
2020-01,1678,0,2,16.89,33.78,1,1,33.78
2020-01,1679,0,7,16.50,11.00,1,1,38.50
2020-01,1680,56,8,6.99,13.98,1,1,55.92
2020-01,1680,59,2,13.98,6.99,1,1,13.98
2020-01,1681,0,5,82.68,13.78,1,1,34.45
2020-01,1681,9,1,20.67,20.67,1,1,6.89
2020-01,1682,50,1,17.98,8.99,1,1,8.99
2020-01,1683,0,9,39.92,4.99,1,1,44.91
2020-01,1684,53,3,50.67,50.67,1,1,50.67
2020-01,1685,0,3,32.34,32.34,1,1,16.17
2020-01,1685,50,1,16.17,26.95,1,1,5.39
2020-01,1687,0,10,6.88,13.76,1,1,68.80
2020-01,1688,0,1,71.04,26.64,1,1,8.88
2020-01,1689,0,4,14.94,34.86,1,1,19.92
2020-01,1690,48,3,16.99,16.99,1,1,50.97
2020-01,1695,0,2,29.88,24.90,1,1,9.96
2020-01,1695,8,2,4.98,39.84,1,1,9.96
2020-01,1696,0,7,16.99,169.90,1,1,118.93
2020-01,1697,0,4,43.12,16.17,1,1,21.56
2020-01,1698,0,7,6.99,41.94,1,1,48.93
2020-01,1699,0,2,123.84,48.16,1,1,13.76
2020-01,1702,0,5,118.93,33.98,1,1,84.95
2020-01,1704,0,3,62.91,13.98,1,1,20.97
2020-01,1704,43,4,27.96,13.98,1,1,27.96
2020-01,1705,0,12,55.04,13.76,1,1,82.56
2020-01,1705,30,1,34.40,6.88,1,1,6.88
2020-01,1722,0,4,168.00,168.00,1,1,224.00
2020-01,1725,0,7,112.00,56.00,1,1,392.00
2020-01,1727,0,3,56.00,56.00,1,1,168.00
2020-01,1729,0,2,155.36,466.08,1,1,155.36
2020-01,1733,0,4,159.53,22.79,1,1,91.16
2020-01,1734,0,6,56.00,84.00,1,1,168.00
2020-01,1737,0,6,28.00,224.00,1,1,168.00
2020-01,1741,0,2,84.00,168.00,1,1,56.00
2020-01,1744,0,12,84.00,112.00,1,1,336.00
2020-01,1745,0,7,763.00,763.00,1,1,763.00
2020-01,1758,0,7,50.54,101.08,1,1,353.78
2020-01,1761,0,1,293.56,73.39,1,1,73.39
2020-01,1764,0,3,93.60,93.60,1,1,140.40
2020-01,1773,0,4,43.00,43.00,1,1,172.00
2020-01,1785,0,3,258.00,387.00,1,1,129.00
2020-01,1789,0,1,129.00,43.00,1,1,43.00
2020-01,1790,0,6,172.00,301.00,1,1,258.00
2020-01,1800,0,1,192.00,32.00,1,1,32.00
2020-01,1815,0,1,192.00,64.00,1,1,32.00
2020-01,1818,0,3,192.00,128.00,1,1,96.00
2020-01,1823,0,10,32.00,256.00,1,1,320.00
2020-01,1984,0,2,599.97,1599.92,1,1,399.98
2020-01,1985,0,2,179.99,899.95,1,1,359.98
2020-01,2022,0,1,279.98,139.99,1,1,139.99
2020-01,2057,0,5,1439.92,179.99,1,1,899.95
2020-01,2071,0,1,199.98,99.99,1,1,99.99
2020-01,2086,0,4,4387.50,2632.50,1,1,3510.00
